"X","Y","orig_ident","reads_per_cell","genes_per_cell","cluster_id","cluster_name","index","dat"
8058.21611655724,12351.6699343466,0,407,262,1,"eL2/3","Dat1_Cell_00777",1
8075.22710972986,11746.7245597259,0,410,229,8,"eL2/3","Dat1_Cell_00778",1
8068.84374524078,13016.2975236819,0,375,216,11,"eL2/3","Dat1_Cell_00779",1
8118.71180413873,6446.96805596036,0,321,174,13,"Endo","Dat1_Cell_00780",1
8105.96416157821,4307.4184593706,0,584,314,8,"eL6","Dat1_Cell_00781",1
8107.85250499597,1603.22893804999,0,417,205,13,"Astro","Dat1_Cell_00782",1
8109.44390011567,7770.18320065319,0,875,388,1,"eL4","Dat1_Cell_00784",1
8111.83149966773,2101.96529572473,0,231,128,1,"Endo","Dat1_Cell_00785",1
8157.34982501381,4982.72179038497,0,747,365,11,"eL6","Dat1_Cell_00786",1
8136.80626157213,5299.31338158559,0,894,402,0,"PVALB","Dat1_Cell_00787",1
8133.98745501964,1238.79142319501,0,625,345,3,"eL5","Dat1_Cell_00788",1
8152.2425664528,8179.13462878093,0,629,318,6,"eL4","Dat1_Cell_00789",1
8171.18205229085,12284.4192567688,0,425,254,3,"Micro","Dat1_Cell_00790",1
8157.13673469388,12702.9769822683,0,597,310,2,"Astro","Dat1_Cell_00791",1
8153.12630044397,7167.05983698893,0,254,143,6,"eL5","Dat1_Cell_00792",1
8121.28463218644,3469.76039516662,0,1189,430,14,"Oligo","Dat1_Cell_00793",1
8164.41775151879,8452.43924828093,0,876,406,1,"eL4","Dat1_Cell_00795",1
8171.05266002625,12875.0903405142,0,548,317,0,"eL2/3","Dat1_Cell_00797",1
8195.35857070491,10833.0183532712,0,456,249,0,"eL2/3","Dat1_Cell_00798",1
8209.46648570553,7025.96598222495,0,376,213,0,"eL5","Dat1_Cell_00799",1
8212.83520957236,10533.6370362504,0,685,301,5,"eL2/3","Dat1_Cell_00800",1
8223.52147105364,2151.94074316582,0,323,181,7,"Oligo","Dat1_Cell_00801",1
8214.08577806122,4109.4793792517,0,489,265,3,"eL6","Dat1_Cell_00802",1
8262.98676586779,6273.3058335528,0,430,242,6,"eL4","Dat1_Cell_00803",1
8228.0407187698,8953.77181362668,0,389,223,2,"eL2/3","Dat1_Cell_00804",1
8244.23249360683,4276.40295989989,0,547,283,8,"eL6","Dat1_Cell_00805",1
8242.98913864752,9212.71363808085,0,543,282,8,"eL4","Dat1_Cell_00806",1
8244.64592406097,9547.86799129015,0,612,320,8,"eL2/3","Dat1_Cell_00807",1
8235.34885665109,8703.84720924514,0,362,178,2,"Astro","Dat1_Cell_00808",1
8262.57469610518,9082.77891342099,0,430,246,1,"eL4","Dat1_Cell_00809",1
8274.39698802617,6532.54696950994,0,698,337,5,"eL5","Dat1_Cell_00812",1
8295.34904088724,10050.1569803418,0,403,216,2,"eL4","Dat1_Cell_00813",1
8310.06946612551,1172.3368716828,0,718,358,1,"eL5","Dat1_Cell_00814",1
8296.88582176246,4402.03020412679,0,446,245,11,"eL2/3","Dat1_Cell_00815",1
8309.16905042206,4730.9419382311,0,1183,463,1,"PVALB","Dat1_Cell_00816",1
8291.68051948052,6395.48471953578,0,496,246,9,"Astro","Dat1_Cell_00817",1
8311.68583286936,9776.41833274283,0,553,302,8,"eL4","Dat1_Cell_00818",1
8308.40090314028,3548.62498964289,0,425,174,10,"Oligo","Dat1_Cell_00819",1
8311.35429821508,7204.9306915925,0,287,148,15,"Micro","Dat1_Cell_00820",1
8308.82834237208,13060.9325237758,0,385,209,5,"eL2/3","Dat1_Cell_00821",1
8316.2792034005,10833.0502597607,0,671,374,1,"eL2/3","Dat1_Cell_00822",1
8310.70202472675,2344.42743235979,0,459,209,11,"Oligo","Dat1_Cell_00823",1
8341.22869265006,2736.43841770309,0,349,165,0,"Oligo","Dat1_Cell_00824",1
8332.48502032955,608.015407661031,0,288,156,5,"Endo","Dat1_Cell_00825",1
8326.68994714425,1938.32062400575,0,279,147,5,"Astro","Dat1_Cell_00826",1
8329.40318074361,9379.55469589512,0,217,124,5,"eL4","Dat1_Cell_00827",1
8338.77049569136,4078.12348802277,0,235,143,5,"eL6","Dat1_Cell_00828",1
8319.14673348684,7948.77050882658,0,364,185,11,"Astro","Dat1_Cell_00829",1
8322.14057894737,11076.7519473684,0,931,453,8,"eL2/3","Dat1_Cell_00830",1
8341.69761181402,6802.39633888397,0,645,324,11,"eL6","Dat1_Cell_00832",1
8345.92966215339,13492.6208418047,0,465,243,0,"Endo","Dat1_Cell_00833",1
8374.88349341871,3225.08333333333,0,317,181,5,"Micro","Dat1_Cell_00835",1
8365.10956758597,4274.11869254341,0,492,269,6,"eL6","Dat1_Cell_00836",1
8365.10500231283,4509.71320954206,0,251,158,5,"eL6","Dat1_Cell_00837",1
8394.05762505702,11459.0131366885,0,692,370,10,"eL2/3","Dat1_Cell_00838",1
8414.92159890583,10277.3246343562,0,1156,485,1,"eL2/3","Dat1_Cell_00840",1
8342.2632280605,13323.9475934354,0,372,200,0,"Astro","Dat1_Cell_00841",1
8385.92934354239,2249.11580903051,0,441,195,11,"Oligo","Dat1_Cell_00842",1
8404.61969904241,3782.64956680347,0,283,160,8,"eL6","Dat1_Cell_00843",1
8397.44338011435,6361.07499814361,0,265,155,11,"Astro","Dat1_Cell_00844",1
8392.38874132066,8259.27745934107,0,423,238,2,"eL4","Dat1_Cell_00845",1
8394.46743363892,1563.21175624663,0,343,184,1,"Endo","Dat1_Cell_00846",1
8414.26665809521,12182.8840924432,0,788,411,1,"eL2/3","Dat1_Cell_00847",1
8433.71357989331,6656.49393147399,0,356,188,5,"Astro","Dat1_Cell_00848",1
8423.46074708279,7633.85134295381,0,211,123,14,"eL5","Dat1_Cell_00850",1
8366.35525758645,13623.7882286521,0,605,291,3,"Endo","Dat1_Cell_00851",1
8439.73018376844,7822.98540894392,0,616,294,3,"PVALB","Dat1_Cell_00853",1
8437.31673826973,4363.66548732205,0,225,144,3,"eL6","Dat1_Cell_00855",1
8481.25335870156,9013.79183816106,0,622,302,1,"eL4","Dat1_Cell_00856",1
8475.55891349007,13387.3980826295,0,356,201,10,"Endo","Dat1_Cell_00857",1
8439.20930232558,1282.41216259744,0,229,122,5,"Astro","Dat1_Cell_00858",1
8482.05895119503,12578.4109492417,0,703,334,9,"eL6","Dat1_Cell_00859",1
8458.63810958388,8435.38651854641,0,700,344,5,"eL4","Dat1_Cell_00860",1
8467.93432123572,9599.13154589979,0,320,166,8,"eL4","Dat1_Cell_00861",1
8470.44749074293,4250.0481367683,0,203,130,2,"eL6","Dat1_Cell_00863",1
8498.23764929425,1534.22638436482,0,332,167,5,"Astro","Dat1_Cell_00864",1
8492.34233793163,5269.42744002534,0,835,392,5,"Oligo","Dat1_Cell_00865",1
8498.99214316892,9735.25814054998,0,648,325,8,"eL4","Dat1_Cell_00866",1
8488.73537985061,3956.81554017125,0,453,243,5,"eL6","Dat1_Cell_00867",1
8508.23863550412,12991.708645337,0,218,139,3,"eL2/3","Dat1_Cell_00868",1
8512.13024945328,10657.4397865006,0,634,330,10,"eL2/3","Dat1_Cell_00869",1
8538.88435150118,11038.7387891761,0,378,205,6,"VIP","Dat1_Cell_00870",1
8543.66686016512,1248.44627192982,0,277,145,1,"Oligo","Dat1_Cell_00871",1
8526.50780433939,11990.6447906408,0,919,442,0,"eL2/3","Dat1_Cell_00873",1
8535.45418577982,2272.64438073394,0,276,132,8,"Oligo","Dat1_Cell_00874",1
8525.35656232839,8691.03876990665,0,471,239,1,"eL4","Dat1_Cell_00875",1
8581.34545672309,12277.8463350367,0,541,278,0,"Micro","Dat1_Cell_00876",1
8560.636914352,771.628762002965,0,519,261,5,"Micro","Dat1_Cell_00877",1
8559.94627572391,3842.2850573666,0,603,309,2,"eL6","Dat1_Cell_00878",1
8556.02815040244,6352.1385496336,0,706,353,8,"eL6","Dat1_Cell_00879",1
8561.32603406326,8219.53205760505,0,754,350,1,"PVALB","Dat1_Cell_00880",1
8543.07873983236,7384.28556092324,0,483,237,2,"eL5","Dat1_Cell_00881",1
8571.17428558196,9516.51442730767,0,498,252,8,"eL4","Dat1_Cell_00882",1
8568.42828282828,10929.4880681818,0,382,215,7,"VIP","Dat1_Cell_00883",1
8564.54627374574,1866.69142717974,0,290,144,2,"Oligo","Dat1_Cell_00884",1
8566.94855574123,11454.6129744569,0,871,454,8,"eL2/3","Dat1_Cell_00886",1
8590.96664260672,8554.22561352856,0,419,225,1,"eL4","Dat1_Cell_00887",1
8555.97552497364,9286.69362053737,0,786,357,11,"eL4","Dat1_Cell_00889",1
8622.94666121001,7696.32190846463,0,673,304,4,"Oligo","Dat1_Cell_00890",1
8625.40871875898,8734.37273771905,0,356,203,2,"eL4","Dat1_Cell_00891",1
8605.89779321445,12160.2885340336,0,600,332,2,"eL2/3","Dat1_Cell_00892",1
8616.46307655156,2819.61468244385,0,231,106,5,"Oligo","Dat1_Cell_00893",1
8604.68452273953,8836.3070285817,0,268,162,7,"Endo","Dat1_Cell_00894",1
8614.55939926834,9805.39175919389,0,252,136,1,"Endo","Dat1_Cell_00895",1
8635.83063351217,4283.48225340487,0,362,194,5,"Oligo","Dat1_Cell_00897",1
8678.39056831923,6078.88007991168,0,1042,364,13,"SST","Dat1_Cell_00898",1
8656.29205842081,13262.8910543131,0,254,135,9,"Endo","Dat1_Cell_00899",1
8667.93323112709,1939.41689574963,0,306,138,1,"Oligo","Dat1_Cell_00900",1
8668.47400013489,2485.52171713765,0,364,168,0,"Astro","Dat1_Cell_00901",1
8720.88906352989,3451.09466105562,0,865,396,2,"eL6","Dat1_Cell_00902",1
8679.94177622753,7837.27440683813,0,442,214,0,"Oligo","Dat1_Cell_00903",1
8687.1089668616,5185.49239766082,0,421,228,1,"eL6","Dat1_Cell_00904",1
8714.54065877509,4169.96109109624,0,507,266,15,"eL6","Dat1_Cell_00905",1
8709.01542175137,4949.72799606634,0,490,277,0,"eL6","Dat1_Cell_00906",1
8714.66349950642,7290.29763079961,0,241,139,8,"eL5","Dat1_Cell_00907",1
8745.79439085388,12457.344885078,0,338,231,8,"eL2/3","Dat1_Cell_00908",1
8743.50535562482,10513.7860017002,0,306,179,5,"Astro","Dat1_Cell_00909",1
8751.74889185581,8344.89100133511,0,387,222,1,"eL6","Dat1_Cell_00910",1
8766.15501307759,8604.47493461203,0,318,187,2,"eL4","Dat1_Cell_00911",1
8728.6475060185,10882.0083625459,0,315,210,8,"eL2/3","Dat1_Cell_00912",1
8756.02879070732,1856.26699854802,0,234,108,11,"Oligo","Dat1_Cell_00913",1
8781.233139922,6347.95809949586,0,365,204,2,"Oligo","Dat1_Cell_00914",1
8760.01607006207,5832.54306606581,0,462,196,1,"Oligo","Dat1_Cell_00915",1
8771.17140413748,12570.1028261932,0,674,407,3,"eL2/3","Dat1_Cell_00916",1
8742.78046061113,9867.79659245323,0,482,251,0,"eL4","Dat1_Cell_00917",1
8772.92007331522,11267.5469839296,0,511,290,11,"eL2/3","Dat1_Cell_00918",1
8784.93369108726,11790.0350909939,0,491,307,7,"eL2/3","Dat1_Cell_00921",1
8789.63751576293,10752.2759773014,0,223,161,8,"eL5","Dat1_Cell_00923",1
8799.38697171097,8237.19193081118,0,442,219,2,"eL4","Dat1_Cell_00924",1
8804.8348606429,9443.66074735293,0,327,206,9,"eL2/3","Dat1_Cell_00925",1
8809.79270347584,13146.787178181,0,355,175,0,"Micro","Dat1_Cell_00926",1
8809.25598663449,6803.05060330425,0,750,375,5,"PVALB","Dat1_Cell_00927",1
8814.89149063372,9583.16211638103,0,359,219,2,"eL4","Dat1_Cell_00928",1
8830.93731722823,7212.63666030939,0,612,318,11,"eL5","Dat1_Cell_00930",1
8852.7414155866,2448.36992930483,0,237,121,8,"Oligo","Dat1_Cell_00931",1
8873.87512188327,10598.508183591,0,488,231,11,"Astro","Dat1_Cell_00932",1
8825.89594815268,9253.99693815064,0,255,153,9,"eL4","Dat1_Cell_00933",1
8836.26565975881,3037.57551808922,0,330,159,8,"Oligo","Dat1_Cell_00934",1
8826.38986264863,11045.8614186142,0,261,177,5,"eL2/3","Dat1_Cell_00935",1
8839.96322353694,11870.7837543972,0,406,263,0,"eL2/3","Dat1_Cell_00937",1
8824.27218217771,10217.4706576513,0,534,243,2,"SST","Dat1_Cell_00938",1
8841.07605794891,10439.4853698056,0,471,246,1,"eL2/3","Dat1_Cell_00939",1
8858.55207649761,4160.99400018749,0,339,155,5,"Oligo","Dat1_Cell_00940",1
8857.08845922661,6979.99201061911,0,906,365,0,"Astro","Dat1_Cell_00941",1
8866.63136594943,5590.32023079697,0,497,248,8,"eL6","Dat1_Cell_00943",1
8879.42770422314,6094.58448898425,0,543,271,5,"eL6","Dat1_Cell_00944",1
8884.26712357924,9782.31867523733,0,654,325,2,"eL4","Dat1_Cell_00945",1
8887.95886814469,11966.8683113852,0,737,392,2,"eL2/3","Dat1_Cell_00947",1
8900.28284221648,4526.92639117164,0,792,354,0,"eL6","Dat1_Cell_00948",1
8874.91969609831,12762.6368314314,0,546,283,8,"eL2/3","Dat1_Cell_00949",1
8879.16245600586,12357.5086245949,0,472,242,7,"VIP","Dat1_Cell_00950",1
8888.19763776218,3628.70963809844,0,570,295,8,"eL6","Dat1_Cell_00951",1
8909.32773428371,11407.8565669549,0,788,398,4,"eL2/3","Dat1_Cell_00952",1
8936.6203323656,4928.76704374812,0,337,174,0,"Astro","Dat1_Cell_00953",1
8938.99771368273,5848.31791534764,0,244,118,8,"Oligo","Dat1_Cell_00954",1
8935.66611588456,6198.0677461996,0,457,220,2,"Astro","Dat1_Cell_00955",1
8957.63116292856,8976.76499357771,0,445,234,1,"eL5","Dat1_Cell_00956",1
8949.1258681786,1548.84549964564,0,383,162,1,"Oligo","Dat1_Cell_00957",1
8944.02269866577,8661.66019132332,0,544,260,1,"eL4","Dat1_Cell_00958",1
8946.92211581151,9104.72531236126,0,201,120,3,"eL4","Dat1_Cell_00959",1
8958.29825612354,8498.73968317359,0,423,227,10,"eL4","Dat1_Cell_00960",1
8941.63053097345,9595.53261856138,0,311,189,7,"eL6","Dat1_Cell_00961",1
8957.84341382683,5414.1799443316,0,296,175,5,"eL4","Dat1_Cell_00962",1
8959.44028747643,10245.2091340028,0,336,188,0,"eL4","Dat1_Cell_00963",1
8961.24679683718,10872.1319670808,0,731,376,8,"eL2/3","Dat1_Cell_00965",1
8962.5099124771,3350.96328109098,0,383,194,1,"Oligo","Dat1_Cell_00967",1
8984.15194011873,7853.46987295305,0,979,404,10,"Astro","Dat1_Cell_00968",1
9002.87159944367,3800.39705146036,0,308,168,10,"eL6","Dat1_Cell_00969",1
8994.79517257699,6454.83300091275,0,760,334,5,"eL6","Dat1_Cell_00970",1
8996.90396227976,13273.075481843,0,510,265,8,"Astro","Dat1_Cell_00971",1
9012.54866273011,7717.10204932268,0,961,414,14,"eL4","Dat1_Cell_00972",1
9023.45852987421,12023.0304638365,0,376,207,1,"Astro","Dat1_Cell_00973",1
9022.62033213644,2261.8012567325,0,329,162,0,"Astro","Dat1_Cell_00974",1
9032.38830967169,6877.52802425318,0,582,275,9,"PVALB","Dat1_Cell_00975",1
9033.91814108191,2660.07677738255,0,263,144,6,"Oligo","Dat1_Cell_00976",1
9035.21152804642,5167.58557059961,0,604,304,0,"eL6","Dat1_Cell_00977",1
9068.55140668255,2027.94283139123,0,217,111,8,"Astro","Dat1_Cell_00978",1
9085.12125035044,3520.76976450799,0,220,137,11,"eL5","Dat1_Cell_00979",1
9095.94167771883,3173.16409151194,0,628,293,4,"eL6","Dat1_Cell_00980",1
9106.8708767689,9458.31787279045,0,298,159,2,"Astro","Dat1_Cell_00981",1
9106.07475334671,13004.307201048,0,364,220,12,"eL2/3","Dat1_Cell_00982",1
9099.63046120016,1375.44991609282,0,332,173,5,"Astro","Dat1_Cell_00983",1
9104.29224975077,8633.25724624303,0,510,265,2,"eL4","Dat1_Cell_00984",1
9111.24709571663,1530.08680778277,0,207,110,9,"Astro","Dat1_Cell_00985",1
9101.05004642115,8237.27927848269,0,354,197,0,"eL4","Dat1_Cell_00986",1
9108.4011418132,12774.8327928751,0,303,170,1,"Endo","Dat1_Cell_00987",1
9110.23247481917,4212.86392212533,0,358,210,9,"eL6","Dat1_Cell_00988",1
9115.53201229071,7094.73480905499,0,325,198,11,"PVALB","Dat1_Cell_00989",1
9103.15063560879,1289.24814461018,0,326,176,0,"Astro","Dat1_Cell_00990",1
9117.03055400592,5886.76629618504,0,290,154,11,"Endo","Dat1_Cell_00991",1
9135.88344222892,10237.2772944243,0,669,341,3,"eL2/3","Dat1_Cell_00992",1
9139.49337490257,4808.29065063282,0,632,308,7,"eL6","Dat1_Cell_00993",1
9120.63636819161,9661.50453474971,0,267,147,3,"Micro","Dat1_Cell_00994",1
9113.8250964927,7211.15380097332,0,637,301,1,"PVALB","Dat1_Cell_00995",1
9095.15588635801,10522.4681232978,0,588,274,7,"eL4","Dat1_Cell_00996",1
9155.70788195742,3758.62265862639,0,391,209,2,"eL6","Dat1_Cell_00998",1
9151.41066915723,5190.94962092078,0,320,183,1,"eL5","Dat1_Cell_00999",1
9131.99101651321,1900.28657695605,0,376,187,0,"Oligo","Dat1_Cell_01000",1
9160.1557896856,11003.7172767842,0,413,195,5,"eL6","Dat1_Cell_01001",1
9160.36414206247,11939.9042575952,0,788,407,7,"eL2/3","Dat1_Cell_01002",1
9171.37610519795,4590.79937489441,0,948,395,0,"eL6","Dat1_Cell_01003",1
9185.83728347378,8369.89597963483,0,674,308,5,"Astro","Dat1_Cell_01004",1
9193.14408559144,4235.95170482952,0,204,129,11,"eL6","Dat1_Cell_01005",1
9193.20444737473,9777.50773195876,0,286,157,5,"eL4","Dat1_Cell_01006",1
9196.77242983859,963.196161116766,0,448,221,14,"Micro","Dat1_Cell_01007",1
9214.93330571665,11173.2484120409,0,419,227,2,"eL6","Dat1_Cell_01008",1
9199.54057329859,9158.98951578692,0,266,147,2,"eL4","Dat1_Cell_01009",1
9209.18223486645,9295.68421052631,0,536,294,0,"eL4","Dat1_Cell_01010",1
9220.44692595417,3444.23542869594,0,772,347,5,"eL6","Dat1_Cell_01011",1
9216.89145322559,8571.62231201205,0,281,145,1,"eL4","Dat1_Cell_01012",1
9249.69081172491,11642.1308248779,0,371,205,11,"eL2/3","Dat1_Cell_01013",1
9261.43881476885,11893.0363326094,0,648,313,5,"Astro","Dat1_Cell_01015",1
9227.70733014512,7447.48136543536,0,460,218,10,"Astro","Dat1_Cell_01017",1
9259.83609149958,7171.79757130754,0,235,152,2,"Micro","Dat1_Cell_01019",1
9253.7184976903,12662.6007632055,0,585,287,11,"eL2/3","Dat1_Cell_01020",1
9286.724831508,1955.58651010952,0,317,172,1,"Oligo","Dat1_Cell_01021",1
9302.81849144376,11293.0180262502,0,562,292,1,"PVALB","Dat1_Cell_01022",1
9307.01806050444,3758.45158247747,0,731,345,8,"eL6","Dat1_Cell_01023",1
9309.13953826577,10256.8482094165,0,586,276,4,"eL2/3","Dat1_Cell_01024",1
9302.74302572954,9581.34861317384,0,456,252,7,"eL4","Dat1_Cell_01025",1
9329.81789671754,6380.68628475852,0,282,146,0,"Oligo","Dat1_Cell_01026",1
9345.15126236855,11429.0249367706,0,502,280,8,"PVALB","Dat1_Cell_01027",1
9338.29379115386,7342.85258730651,0,819,401,2,"eL6","Dat1_Cell_01028",1
9332.35107025431,6187.23538884788,0,283,172,8,"Oligo","Dat1_Cell_01029",1
9345.14851485148,7569.76555771921,0,815,355,5,"eL4","Dat1_Cell_01030",1
9319.37191927475,6667.75634367455,0,1252,495,11,"Astro","Dat1_Cell_01031",1
9334.11767105129,9265.6596818599,0,430,219,0,"eL4","Dat1_Cell_01032",1
9349.86490822441,9776.60128344265,0,642,283,11,"eL4","Dat1_Cell_01033",1
9337.00218508238,10748.4748124963,0,251,137,2,"Oligo","Dat1_Cell_01034",1
9334.26837967091,4749.13852638405,0,509,258,1,"eL6","Dat1_Cell_01035",1
9364.74759119064,12457.4593943565,0,383,223,11,"eL2/3","Dat1_Cell_01036",1
9361.93246989103,11109.8085930033,0,333,199,10,"eL2/3","Dat1_Cell_01037",1
9364.0336397233,12614.7479389747,0,337,183,5,"Micro","Dat1_Cell_01038",1
9354.66683846583,1523.31014044582,0,387,190,5,"Astro","Dat1_Cell_01039",1
9344.69254749968,3546.81109660024,0,421,190,0,"Oligo","Dat1_Cell_01040",1
9367.80346733288,8365.05995911878,0,441,248,1,"eL4","Dat1_Cell_01041",1
9372.10112869092,8894.98372468004,0,293,158,2,"Oligo","Dat1_Cell_01042",1
9370.22103213242,10619.8429081467,0,232,129,10,"Endo","Dat1_Cell_01043",1
9393.06230255321,1342.57009684603,0,288,130,2,"SST","Dat1_Cell_01044",1
9403.03065660032,9893.68780599405,0,381,197,14,"eL4","Dat1_Cell_01045",1
9404.72060068876,5084.75661943206,0,374,183,5,"eL6","Dat1_Cell_01046",1
9387.52119507622,9083.0701883101,0,493,235,9,"eL4","Dat1_Cell_01047",1
9435.00635434837,9672.86115956475,0,704,352,0,"eL2/3","Dat1_Cell_01048",1
9421.40557646254,10150.6952788231,0,781,394,5,"eL2/3","Dat1_Cell_01049",1
9401.12451160195,4541.87632565186,0,474,249,8,"Astro","Dat1_Cell_01050",1
9434.11633020188,6199.33979612233,0,542,298,2,"eL5","Dat1_Cell_01051",1
9427.94996438,8695.40388886561,0,435,245,1,"eL4","Dat1_Cell_01052",1
9394.46682521444,4035.82451968041,0,766,352,1,"eL6","Dat1_Cell_01053",1
9413.0665518514,13626.9829827367,0,231,161,8,"eL6","Dat1_Cell_01054",1
9442.56880435288,4856.126633493,0,500,251,1,"eL6","Dat1_Cell_01055",1
9445.22269179352,1177.33162275217,0,238,140,2,"Astro","Dat1_Cell_01056",1
9435.04281639146,11935.8605518679,0,704,334,1,"SST","Dat1_Cell_01057",1
9447.55444581702,6805.09107156937,0,888,418,2,"eL6","Dat1_Cell_01058",1
9449.99248249742,5856.60880293814,0,225,116,1,"Micro","Dat1_Cell_01059",1
9460.11417522753,713.604351392524,0,419,231,0,"PVALB","Dat1_Cell_01061",1
9448.61726608465,3268.65147561207,0,740,393,10,"eL6","Dat1_Cell_01062",1
9497.38172494173,12874.4146386946,0,203,130,2,"Astro","Dat1_Cell_01063",1
9480.54190093708,10835.2315930388,0,301,183,0,"eL2/3","Dat1_Cell_01064",1
9483.92332540989,11394.3392759188,0,541,280,8,"eL6","Dat1_Cell_01065",1
9489.7007145177,1707.14707156003,0,246,130,5,"Astro","Dat1_Cell_01066",1
9495.46828246559,5559.9934769599,0,458,240,5,"eL6","Dat1_Cell_01067",1
9504.53487638085,2119.64471330878,0,402,149,13,"Oligo","Dat1_Cell_01068",1
9499.140834667,6371.02739135787,0,280,164,2,"Endo","Dat1_Cell_01069",1
9509.52570305413,12221.7653159964,0,502,311,5,"eL2/3","Dat1_Cell_01070",1
9522.11115223748,2833.32964429803,0,387,170,2,"Oligo","Dat1_Cell_01071",1
9513.32688277523,5258.5139786864,0,456,249,1,"eL6","Dat1_Cell_01072",1
9539.31084688182,8892.49332686241,0,512,259,5,"SST","Dat1_Cell_01073",1
9551.36838961885,5046.44597676186,0,419,234,3,"eL6","Dat1_Cell_01074",1
9565.34678988327,8128.10034420832,0,291,161,4,"eL5","Dat1_Cell_01075",1
9557.86275049116,4232.99300589391,0,683,331,4,"eL6","Dat1_Cell_01076",1
9599.72459599776,6823.00348550954,0,1063,407,5,"Oligo","Dat1_Cell_01078",1
9616.6429022082,8625.53948953255,0,260,134,4,"Endo","Dat1_Cell_01079",1
9565.29745897591,11955.9506064431,0,240,149,9,"Endo","Dat1_Cell_01080",1
9628.50190943808,5599.35839243499,0,675,329,2,"Astro","Dat1_Cell_01083",1
9616.17831288186,9456.43584740977,0,286,154,1,"Astro","Dat1_Cell_01084",1
9615.95616657933,10085.8623655251,0,1058,435,1,"eL2/3","Dat1_Cell_01086",1
9644.72948098974,2140.18270971636,0,406,171,2,"Oligo","Dat1_Cell_01087",1
9620.00852050144,4471.61843823453,0,781,368,1,"eL6","Dat1_Cell_01089",1
9611.77830845023,12529.2766349517,0,750,375,4,"eL2/3","Dat1_Cell_01090",1
9639.95462958569,6463.2005125528,0,539,291,10,"SST","Dat1_Cell_01091",1
9651.38327508224,7639.68881064967,0,1184,466,8,"Astro","Dat1_Cell_01092",1
9664.53719781648,5224.30512087341,0,418,231,11,"eL6","Dat1_Cell_01093",1
9658.91443023746,8835.73856025479,0,436,213,5,"Oligo","Dat1_Cell_01094",1
9653.41344969749,4808.79391765273,0,455,228,3,"eL6","Dat1_Cell_01095",1
9691.57204315761,2699.36281070746,0,267,116,2,"Oligo","Dat1_Cell_01096",1
9678.38677800974,4645.0833217351,0,455,244,5,"eL6","Dat1_Cell_01097",1
9679.97038509155,7961.3438782824,0,833,377,2,"eL5","Dat1_Cell_01098",1
9689.95861512688,8510.72662406155,0,421,229,1,"eL4","Dat1_Cell_01099",1
9695.25321710253,12376.1451639685,0,762,378,10,"eL2/3","Dat1_Cell_01100",1
9721.9126202205,10677.0635702557,0,649,366,1,"eL2/3","Dat1_Cell_01101",1
9730.7812866024,3592.62631768628,0,578,291,3,"eL6","Dat1_Cell_01102",1
9714.2593728698,3717.15218132243,0,369,207,2,"eL6","Dat1_Cell_01103",1
9714.52604145944,12220.6903672463,0,458,257,9,"eL2/3","Dat1_Cell_01104",1
9718.46539674422,7341.92759737493,0,387,215,2,"Micro","Dat1_Cell_01105",1
9740.45895623077,12531.6431539749,0,435,244,11,"eL4","Dat1_Cell_01106",1
9751.46807615441,4775.46718207637,0,582,306,3,"eL6","Dat1_Cell_01107",1
9720.31831632878,6182.66251490659,0,464,225,2,"eL6","Dat1_Cell_01108",1
9745.65600158001,11804.7536167481,0,266,150,8,"Astro","Dat1_Cell_01109",1
9745.84747733085,6443.83399209486,0,348,206,5,"Micro","Dat1_Cell_01110",1
9763.91839791284,3204.08976712726,0,259,163,13,"Endo","Dat1_Cell_01112",1
9728.97812726443,11030.6761761627,0,614,323,3,"eL2/3","Dat1_Cell_01113",1
9756.58616260889,8913.20220013402,0,401,198,8,"eL4","Dat1_Cell_01114",1
9754.89072189072,5393.31502281502,0,319,185,8,"eL6","Dat1_Cell_01115",1
9762.33314009003,10097.7291297231,0,992,411,1,"eL6","Dat1_Cell_01116",1
9754.65876879801,10370.7576003462,0,901,390,2,"eL2/3","Dat1_Cell_01117",1
9767.68922124127,3925.73138753459,0,584,286,9,"eL6","Dat1_Cell_01118",1
9779.2424848697,8417.06607312559,0,479,259,1,"eL4","Dat1_Cell_01119",1
9765.1508130847,2621.30551893012,0,377,162,10,"Oligo","Dat1_Cell_01120",1
9793.61144804772,4555.87744975189,0,472,247,1,"eL6","Dat1_Cell_01121",1
9790.47883931643,8582.41174446611,0,447,210,5,"Astro","Dat1_Cell_01122",1
9769.9905419298,14293.7789690116,0,997,368,11,"Astro","Dat1_Cell_01124",1
9812.1199809554,1620.08923186796,0,418,195,8,"Oligo","Dat1_Cell_01125",1
9793.98782382598,10797.4244855249,0,689,343,5,"eL2/3","Dat1_Cell_01127",1
9833.9813739929,8654.21328943949,0,312,184,2,"Astro","Dat1_Cell_01128",1
9832.88831143987,9593.85425966076,0,883,375,8,"eL4","Dat1_Cell_01129",1
9797.05750060053,944.980843141965,0,803,367,5,"eL5","Dat1_Cell_01131",1
9840.31783215048,6050.5369000943,0,369,198,3,"PVALB","Dat1_Cell_01132",1
9845.22861023087,5377.65165233137,0,332,197,2,"eL2/3","Dat1_Cell_01133",1
9858.77165313881,5560.38163978218,0,319,171,1,"eL5","Dat1_Cell_01134",1
9840.90404138629,2114.13368859154,0,499,206,5,"Oligo","Dat1_Cell_01135",1
9851.96752306857,9100.62732947349,0,614,296,11,"eL4","Dat1_Cell_01136",1
